"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000016130","ACC-0000528","OUT","118612.00","IDR","2026-09-25T17:41:54+07:00","2026-09-25","TOPUP","WALLET_TOPUP","EXT-7834917","Yuda Setiawan","ID","","DEV-000467","198.51.100.3","SETTLED"
"TXN-000016144","ACC-0000527","OUT","172613.00","IDR","2026-09-25T06:56:33+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-8994559","Dra. Indah Kusuma","ID","MER-00011","DEV-000467","203.0.113.209","SETTLED"
"TXN-000016162","ACC-0000527","OUT","97817.00","IDR","2026-09-25T13:53:57+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8654021","Vina Siregar","ID","","DEV-000467","198.51.100.159","PENDING"
"TXN-000016204","ACC-0000530","IN","67696.00","IDR","2026-09-25T09:34:15+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-2030635","Citra Zahra Setiawan","ID","MER-00061","DEV-000445","203.0.113.12","SETTLED"
"TXN-000016229","ACC-0000531","OUT","117502.00","IDR","2026-09-25T18:08:50+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-4821313","Drs. Iwan Saputra","ID","MER-00071","DEV-000325","203.0.113.249","SETTLED"
"TXN-000016280","ACC-0000533","IN","44974.00","IDR","2026-09-25T13:46:36+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-1821871","Joko Setiawan","ID","MER-00060","DEV-000401","198.51.100.236","SETTLED"
"TXN-000016344","ACC-0000534","IN","172802.00","IDR","2026-09-25T16:34:58+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-6237226","Dra. Putri Pratama","ID","","DEV-000184","198.51.100.217","SETTLED"
"TXN-000016465","ACC-0000537","OUT","56222.00","IDR","2026-09-25T08:28:01+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3983637","Hj. Wulan Situmorang","ID","","DEV-000033","203.0.113.200","SETTLED"
"TXN-000016520","ACC-0000539","OUT","22003.00","IDR","2026-09-25T08:11:16+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-3678211","H. Oki Santoso","ID","","DEV-000102","203.0.113.162","PENDING"
"TXN-000016624","ACC-0000543","IN","1062256.00","IDR","2026-09-25T11:03:11+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-8997535","Bayu Halim","ID","","DEV-000095","203.0.113.225","SETTLED"
"TXN-000016810","ACC-0000547","IN","57296.00","IDR","2026-09-25T14:21:32+07:00","2026-09-25","PAYMENT","BILL_PAYMENT","EXT-6250350","Anggun Halim","ID","","DEV-000480","198.51.100.237","SETTLED"
"TXN-000016817","ACC-0000547","OUT","272682.00","IDR","2026-09-25T22:10:33+07:00","2026-09-25","QRIS","MERCHANT_PAYMENT","EXT-3542911","Fajar Fajar Siregar","ID","MER-00055","DEV-000480","203.0.113.108","REVERSED"
"TXN-000016921","ACC-0000551","OUT","119532.00","IDR","2026-09-25T21:47:11+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4108599","Dra. Sari Halim","ID","","DEV-000451","198.51.100.201","SETTLED"
"TXN-000017076","ACC-0000555","OUT","185978.00","IDR","2026-09-25T16:39:48+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-2786417","Oki Suryadi","ID","","DEV-000062","198.51.100.203","SETTLED"
"TXN-000017240","ACC-0000614","IN","848834.00","IDR","2026-09-25T13:54:34+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-3381911","Lestari Lubis","ID","MER-00037","DEV-000325","203.0.113.85","SETTLED"
"TXN-000017275","ACC-0000615","IN","797164.00","IDR","2026-09-25T06:53:46+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-5771421","Sari Hartono","ID","MER-00035","","198.51.100.135","SETTLED"
"TXN-000017413","ACC-0000622","IN","1143051.00","IDR","2026-09-25T08:58:18+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-2046817","Hj. Lestari Halim","ID","MER-00040","DEV-000035","203.0.113.133","SETTLED"
"TXN-000017503","ACC-0000627","IN","121357.00","IDR","2026-09-25T10:17:59+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-5819370","Hj. Citra Maulana","ID","MER-00048","DEV-000165","198.51.100.156","SETTLED"
"TXN-000017585","ACC-0000630","IN","50160.00","IDR","2026-09-25T18:14:06+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-4633430","Gilang Wijaya","ID","MER-00015","DEV-000342","198.51.100.39","SETTLED"
"TXN-000017685","ACC-0000632","IN","1313589.00","IDR","2026-09-25T22:23:21+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-1745464","Anggun Halim","ID","MER-00030","","198.51.100.89","SETTLED"
"TXN-000017757","ACC-0000636","IN","65283.00","IDR","2026-09-25T20:34:02+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-3430772","H. Dian Permana","ID","MER-00064","DEV-000379","198.51.100.25","SETTLED"
"TXN-000017838","ACC-0000639","IN","262721.00","IDR","2026-09-25T12:32:44+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-4499056","Drs. Fajar Situmorang","ID","MER-00050","DEV-000399","198.51.100.55","SETTLED"
"TXN-000017843","ACC-0000638","IN","96108.00","IDR","2026-09-25T16:40:42+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-9858492","Vina Mega Situmorang","ID","MER-00056","DEV-000399","198.51.100.66","SETTLED"
"TXN-000017907","ACC-0000640","IN","82797.00","IDR","2026-09-25T09:46:04+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-8231530","Hj. Dewi Suryadi","ID","MER-00003","DEV-000058","203.0.113.78","SETTLED"
"TXN-000017916","ACC-0000640","IN","175905.00","IDR","2026-09-25T07:41:55+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","","Wahyu Nanda Gunawan","ID","MER-00015","DEV-000058","203.0.113.114","SETTLED"
"TXN-000017918","ACC-0000640","IN","214144.00","IDR","2026-09-25T12:34:43+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-2471857","Tono Gunawan","ID","MER-00060","DEV-000058","198.51.100.74","SETTLED"
"TXN-000017920","ACC-0000640","IN","1369636.00","IDR","2026-09-25T22:44:22+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-6972391","Ir. Wahyu Nugroho","ID","MER-00002","DEV-000058","203.0.113.129","SETTLED"
"TXN-000017924","ACC-0000641","IN","507203.00","IDR","2026-09-25T16:09:34+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-7295108","Dra. Mega Putri Simatupang","ID","MER-00067","DEV-000040","203.0.113.49","SETTLED"
"TXN-000017962","ACC-0000644","IN","181523.00","IDR","2026-09-25T14:39:59+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-6255084","Bayu Kusuma","ID","MER-00033","DEV-000145","203.0.113.245","SETTLED"
"TXN-000018088","ACC-0000650","IN","30783.00","IDR","2026-09-25T17:04:35+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-8247784","Gilang Yuda Pratama","ID","MER-00064","DEV-000169","198.51.100.116","SETTLED"
"TXN-000018102","ACC-0000650","IN","33483.00","IDR","2026-09-25T12:01:24+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-2733800","Joko Hidayat","ID","MER-00071","DEV-000169","198.51.100.249","SETTLED"
"TXN-000018120","ACC-0000650","IN","131224.00","IDR","2026-09-25T11:57:57+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-3486801","Ayu Maulana","ID","MER-00010","DEV-000169","203.0.113.194","PENDING"
"TXN-000018136","ACC-0000651","IN","82463.00","IDR","2026-09-25T10:48:15+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-5988886","Lestari Gunawan","ID","MER-00013","DEV-000076","203.0.113.249","SETTLED"
"TXN-000018385","ACC-0000658","IN","282424.00","IDR","2026-09-25T20:25:33+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-6147497","Hj. Anggun Santoso","ID","MER-00022","DEV-000457","203.0.113.43","SETTLED"
"TXN-000018714","ACC-0000665","IN","320337.00","IDR","2026-09-25T12:10:48+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-3750667","Rahmat Saputra","ID","MER-00019","DEV-000306","198.51.100.238","SETTLED"
"TXN-000018843","ACC-0000670","IN","259627.00","IDR","2026-09-25T10:05:39+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-4117815","Gita Lestari Pratama","ID","MER-00057","DEV-000346","203.0.113.78","SETTLED"
"TXN-000018965","ACC-0000672","IN","296672.00","IDR","2026-09-25T11:23:19+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-9702862","Drs. Yuda Fajar Ramadhan","ID","MER-00008","DEV-000361","198.51.100.94","SETTLED"
"TXN-000019022","ACC-0000673","IN","71244.00","IDR","2026-09-25T23:49:54+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-7525463","Gita Nugroho","ID","MER-00069","DEV-000001","198.51.100.113","SETTLED"
"TXN-000019163","ACC-0000676","IN","330320.00","IDR","2026-09-25T15:51:40+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-9212399","Rahmat Halim","ID","MER-00074","DEV-000295","198.51.100.4","SETTLED"
"TXN-000019247","ACC-0000678","IN","725702.00","IDR","2026-09-25T07:32:17+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-9828901","Gilang Nanda Setiawan","ID","MER-00075","DEV-000317","198.51.100.203","SETTLED"
"TXN-000019385","ACC-0000682","IN","154252.00","IDR","2026-09-25T11:35:55+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-6664701","Ir. Bayu Simatupang","ID","MER-00009","DEV-000080","203.0.113.59","SETTLED"
"TXN-000019417","ACC-0000682","IN","598216.00","IDR","2026-09-25T09:36:23+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-8089363","Ir. Oki Setiawan","ID","MER-00013","DEV-000080","198.51.100.228","SETTLED"
"TXN-000019457","ACC-0000686","IN","843030.00","IDR","2026-09-25T09:38:59+07:00","2026-09-25","PAYMENT","MERCHANT_PAYMENT","EXT-1477758","Ir. Eka Permana","ID","MER-00025","DEV-000497","203.0.113.202","SETTLED"
"TXN-000019495","ACC-0000175","IN","740026915.00","IDR","2026-09-25T09:09:23+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4648368","Fajar Situmorang","ID","","","203.0.113.251","SETTLED"
"TXN-000019496","ACC-0000175","OUT","706857690.00","IDR","2026-09-25T10:09:23+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-1607332","Citra Situmorang","ID","","","198.51.100.59","SETTLED"
"TXN-000019497","ACC-0000010","IN","249489450.00","IDR","2026-09-25T09:24:01+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4837342","Fajar Tono Wijaya","ID","","","198.51.100.210","SETTLED"
"TXN-000019498","ACC-0000010","OUT","244375878.00","IDR","2026-09-25T11:24:01+07:00","2026-09-25","TRANSFER","P2P_TRANSFER","EXT-4912080","Nanda Tono Ramadhan","ID","","","203.0.113.26","SETTLED"
"TXN-000000469","ACC-0000015","IN","18319.00","IDR","2026-09-26T20:38:01+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-7691142","Drs. Joko Dian Permana","ID","","DEV-000210","203.0.113.47","SETTLED"
"TXN-000000484","ACC-0000015","OUT","139739.00","IDR","2026-09-26T16:46:10+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-5258234","Oki Suryadi","ID","","DEV-000210","198.51.100.13","SETTLED"
"TXN-000000508","ACC-0000015","OUT","11347.00","IDR","2026-09-26T13:07:28+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-7511051","Gilang Pratama","ID","MER-00051","DEV-000210","198.51.100.19","SETTLED"
"TXN-000000609","ACC-0000019","IN","29318.00","IDR","2026-09-26T13:27:50+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-9485088","Bagus Nanda Kusuma","ID","MER-00005","DEV-000244","203.0.113.65","SETTLED"
"TXN-000001019","ACC-0000031","IN","328937.00","IDR","2026-09-26T19:42:16+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-8165393","Ir. Dian Hartono","ID","","DEV-000104","198.51.100.18","SETTLED"
"TXN-000001628","ACC-0000055","OUT","300874.00","IDR","2026-09-26T16:17:03+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-9661200","Ir. Vina Citra Permana","ID","","DEV-000192","203.0.113.156","SETTLED"
"TXN-000001691","ACC-0000057","IN","198750.00","IDR","2026-09-26T09:39:46+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-9058580","Vina Suryadi","ID","","DEV-000425","203.0.113.167","SETTLED"
"TXN-000001789","ACC-0000059","OUT","45072.00","IDR","2026-09-26T18:17:37+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-1499486","Fajar Gunawan","ID","","DEV-000160","203.0.113.1","PENDING"
"TXN-000001796","ACC-0000062","OUT","45059.00","IDR","2026-09-26T18:33:46+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-9228721","Hj. Dewi Dewi Kusuma","ID","MER-00069","DEV-000269","198.51.100.89","SETTLED"
"TXN-000001927","ACC-0000066","IN","68515.00","IDR","2026-09-26T10:54:40+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-5918773","H. Joko Hartono","ID","","","203.0.113.80","SETTLED"
"TXN-000002181","ACC-0000072","OUT","183840.00","IDR","2026-09-26T10:12:43+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-5670436","Dra. Zahra Anggraini","ID","","DEV-000437","203.0.113.183","SETTLED"
"TXN-000002276","ACC-0000077","OUT","694403.00","IDR","2026-09-26T13:34:20+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-7037100","Drs. Hadi Eka Saputra","ID","","DEV-000455","203.0.113.101","SETTLED"
"TXN-000002528","ACC-0000088","OUT","44986.00","IDR","2026-09-26T09:51:02+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-4897545","Ir. Wahyu Santoso","ID","","DEV-000149","203.0.113.213","SETTLED"
"TXN-000002645","ACC-0000092","OUT","77043.00","IDR","2026-09-26T22:12:23+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-5315186","Wahyu Siregar","ID","","","198.51.100.69","SETTLED"
"TXN-000002730","ACC-0000093","OUT","44941.00","IDR","2026-09-26T17:21:37+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-9480333","Drs. Yuda Nugroho","ID","","DEV-000151","198.51.100.189","SETTLED"
"TXN-000002896","ACC-0000098","IN","131223.00","IDR","2026-09-26T11:27:49+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-5464325","Anggun Simatupang","ID","","DEV-000055","198.51.100.179","SETTLED"
"TXN-000002938","ACC-0000099","OUT","34659.00","IDR","2026-09-26T10:53:44+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-7677640","Kartika Gunawan","ID","","DEV-000313","203.0.113.237","SETTLED"
"TXN-000003144","ACC-0000105","OUT","31369.00","IDR","2026-09-26T15:00:21+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-8880844","Dian Suryadi","ID","MER-00075","DEV-000375","198.51.100.145","SETTLED"
"TXN-000003271","ACC-0000109","IN","116264.00","IDR","2026-09-26T08:00:12+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","","H. Nanda Suryadi","ID","","DEV-000253","198.51.100.87","SETTLED"
"TXN-000003326","ACC-0000111","OUT","59420.00","IDR","2026-09-26T18:19:21+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-2831524","Vina Situmorang","ID","","DEV-000295","198.51.100.219","SETTLED"
"TXN-000003580","ACC-0000120","IN","136778.00","IDR","2026-09-26T18:38:35+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-8078489","Eka Pratama","ID","","DEV-000081","198.51.100.173","SETTLED"
"TXN-000004007","ACC-0000138","OUT","57496.00","IDR","2026-09-26T08:05:23+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-6702406","Zahra Hidayat","ID","","DEV-000457","198.51.100.64","SETTLED"
"TXN-000004116","ACC-0000145","OUT","69783.00","IDR","2026-09-26T10:49:38+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-1730575","Ir. Ayu Setiawan","ID","","DEV-000083","203.0.113.196","SETTLED"
"TXN-000004223","ACC-0000148","IN","26696.00","IDR","2026-09-26T11:08:18+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-1293925","Drs. Wahyu Kusuma","ID","","DEV-000042","198.51.100.81","SETTLED"
"TXN-000004275","ACC-0000150","IN","16085.00","IDR","2026-09-26T12:53:15+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-4749389","Hj. Siti Ayu Maulana","ID","MER-00060","DEV-000236","198.51.100.112","SETTLED"
"TXN-000004583","ACC-0000159","OUT","70562.00","IDR","2026-09-26T19:38:42+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-3498099","Ir. Yuda Wijaya","ID","","DEV-000045","198.51.100.3","SETTLED"
"TXN-000004583","ACC-0000159","OUT","70562.00","IDR","2026-09-26T19:38:42+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-3498099","Ir. Yuda Wijaya","ID","","DEV-000045","198.51.100.3","SETTLED"
"TXN-000004589","ACC-0000159","OUT","175784.00","IDR","2026-09-26T16:47:02+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-6538125","H. Adi Siregar","ID","","DEV-000045","203.0.113.67","SETTLED"
"TXN-000004690","ACC-0000162","IN","780862.00","IDR","2026-09-26T19:47:41+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-3245852","Drs. Hadi Lubis","ID","","DEV-000122","203.0.113.213","SETTLED"
"TXN-000004752","ACC-0000164","OUT","46248.00","IDR","2026-09-26T18:36:41+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-5121536","Iwan Pratama","ID","","DEV-000264","203.0.113.117","SETTLED"
"TXN-000004951","ACC-0000171","OUT","30414.00","IDR","2026-09-26T19:32:03+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-1756458","Drs. Nanda Cahya Halim","ID","MER-00051","DEV-000281","198.51.100.207","SETTLED"
"TXN-000004976","ACC-0000174","OUT","11089.00","IDR","2026-09-26T09:11:17+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-4241015","Ir. Sari Putri Nugroho","ID","","DEV-000049","198.51.100.140","SETTLED"
"TXN-000005224","ACC-0000183","OUT","116625.00","IDR","2026-09-26T17:03:11+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-7253783","Bagus Cahya Nugroho","ID","","DEV-000238","203.0.113.214","SETTLED"
"TXN-000005295","ACC-0000185","IN","17244.00","IDR","2026-09-26T17:00:15+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-4588710","Nanda Hidayat","ID","","DEV-000086","198.51.100.58","SETTLED"
"TXN-000005389","ACC-0000187","OUT","448012.00","IDR","2026-09-26T08:04:51+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-4372984","Dian Fajar Anggraini","ID","","DEV-000063","203.0.113.112","SETTLED"
"TXN-000005463","ACC-0000190","OUT","206447.00","IDR","2026-09-26T11:55:15+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-9567257","Drs. Bagus Joko Situmorang","ID","MER-00064","DEV-000196","203.0.113.140","SETTLED"
"TXN-000005617","ACC-0000193","OUT","183395.00","IDR","2026-09-26T22:26:04+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-9808729","Joko Hartono","ID","","DEV-000352","203.0.113.207","SETTLED"
"TXN-000005804","ACC-0000200","IN","260594.00","IDR","2026-09-26T09:06:10+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-3790221","Dra. Gita Saputra","ID","","DEV-000281","203.0.113.174","SETTLED"
"TXN-000005938","ACC-0000206","OUT","196776.00","IDR","2026-09-26T22:28:11+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-1104912","Adi Simatupang","ID","","DEV-000024","203.0.113.227","SETTLED"
"TXN-000006067","ACC-0000210","OUT","145892.00","IDR","2026-09-26T08:21:26+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-2085371","Ir. Bagus Lubis","ID","MER-00038","","198.51.100.233","SETTLED"
"TXN-000006069","ACC-0000210","OUT","160020.00","IDR","2026-09-26T19:11:57+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-3176570","H. Cahya Ramadhan","ID","MER-00027","DEV-000343","198.51.100.50","SETTLED"
"TXN-000006280","ACC-0000218","OUT","224409.00","IDR","2026-09-26T18:38:44+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-3608161","Vina Situmorang","ID","","DEV-000070","203.0.113.26","SETTLED"
"TXN-000006431","ACC-0000223","IN","86350.00","IDR","2026-09-26T12:58:31+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-7364076","Drs. Bayu Gunawan","ID","","DEV-000411","198.51.100.72","SETTLED"
"TXN-000006469","ACC-0000223","OUT","7302.00","IDR","2026-09-26T14:59:14+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-6727005","Ir. Citra Nugroho","ID","","DEV-000430","198.51.100.245","SETTLED"
"TXN-000006481","ACC-0000224","IN","23688.00","IDR","2026-09-26T11:24:41+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-9544494","Rina Simatupang","ID","","DEV-000468","198.51.100.245","SETTLED"
"TXN-000006655","ACC-0000229","IN","99427.00","IDR","2026-09-26T22:48:15+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-4289576","Indah Siti Hidayat","ID","","DEV-000054","203.0.113.169","SETTLED"
"TXN-000006710","ACC-0000230","OUT","172164.00","IDR","2026-09-26T19:32:17+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-2984770","H. Hadi Kusuma","ID","MER-00075","DEV-000255","203.0.113.209","SETTLED"
"TXN-000006889","ACC-0000237","IN","26040.00","IDR","2026-09-26T19:28:38+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-3533165","Ir. Sari Saputra","ID","","DEV-000261","198.51.100.234","SETTLED"
"TXN-000006911","ACC-0000238","IN","38252.00","IDR","2026-09-26T20:09:37+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-2940456","Vina Saputra","ID","","DEV-000219","198.51.100.121","SETTLED"
"TXN-000007010","ACC-0000243","OUT","150283.00","IDR","2026-09-26T11:44:11+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-3136021","Vina Lestari Wijaya","ID","","DEV-000038","203.0.113.120","SETTLED"
"TXN-000007027","ACC-0000245","IN","23723.00","IDR","2026-09-26T11:07:31+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-4881125","Rina Kusuma","ID","","","198.51.100.198","SETTLED"
"TXN-000007315","ACC-0000253","IN","34209.00","IDR","2026-09-26T10:59:09+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-7278291","Dra. Mega Indah Hartono","ID","MER-00040","DEV-000450","198.51.100.180","SETTLED"
"TXN-000007585","ACC-0000260","OUT","112296.00","IDR","2026-09-26T12:44:18+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-4314633","Wahyu Cahya Situmorang","ID","","DEV-000114","198.51.100.202","PENDING"
"TXN-000007717","ACC-0000265","OUT","9088.00","IDR","2026-09-26T17:44:32+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-8086617","Gita Maulana","ID","","DEV-000025","203.0.113.182","SETTLED"
"TXN-000007877","ACC-0000270","OUT","20691.00","IDR","2026-09-26T14:35:22+07:00","2026-09-26","TOPUP","WALLET_TOPUP","EXT-4498571","Gilang Gunawan","ID","","DEV-000140","198.51.100.121","SETTLED"
"TXN-000007944","ACC-0000272","OUT","373181.00","IDR","2026-09-26T08:41:14+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-4970403","Citra Setiawan","ID","","DEV-000133","203.0.113.83","SETTLED"
"TXN-000008123","ACC-0000278","OUT","5105.00","IDR","2026-09-26T17:13:08+07:00","2026-09-26","TRANSFER","P2P_TRANSFER","EXT-7582618","Drs. Eka Permana","ID","","DEV-000182","198.51.100.106","SETTLED"
"TXN-000008417","ACC-0000285","OUT","5300.00","IDR","2026-09-26T18:10:45+07:00","2026-09-26","QRIS","MERCHANT_PAYMENT","EXT-8485957","Mega Vina Permana","ID","MER-00031","DEV-000462","198.51.100.157","SETTLED"
"TXN-000008488","ACC-0000288","IN","68034.00","IDR","2026-09-26T17:10:36+07:00","2026-09-26","PAYMENT","BILL_PAYMENT","EXT-4554895","Hj. Zahra Hidayat","ID","","DEV-000428","198.51.100.128","SETTLED"
