"source_bo_id","source_business_id","full_name","date_of_birth","nationality","ownership_percentage","control_type","declared_date"
"BO-02352","BUS-01049","Ir. Putri Santoso","1999-03-07","ID","57.84","OTHER_SIGNIFICANT_INFLUENCE","2025-06-14"
"BO-02353","BUS-01049","Nanda Wahyu Pratama","1976-03-19","ID","24.82","OTHER_SIGNIFICANT_INFLUENCE","2026-03-01"
"BO-02354","BUS-01049","Kartika Anggraini","1983-08-11","ID","10.59","OWNERSHIP","2026-01-16"
"BO-02355","BUS-01050","Hadi Situmorang","1995-12-11","ID","60.99","VOTING_RIGHTS","2024-08-03"
"BO-02356","BUS-01050","Putri Maulana","1969-04-23","ID","26.21","BOARD_CONTROL","2025-11-26"
"BO-02357","BUS-01050","Cahya Siregar","1962-07-08","ID","10.55","OWNERSHIP","2025-08-27"
"BO-02358","BUS-01051","Ir. Hadi Hartono","1998-08-26","ID","100.00","BOARD_CONTROL","2026-02-03"
"BO-02359","BUS-01052","Wulan Gita Permana","1964-07-07","ID","27.71","VOTING_RIGHTS","2024-12-01"
"BO-02360","BUS-01052","Umi Nugroho","1987-02-23","ID","72.29","OTHER_SIGNIFICANT_INFLUENCE","2024-11-14"
"BO-02361","BUS-01054","Sari Sari Ramadhan","1974-10-06","ID","59.08","OTHER_SIGNIFICANT_INFLUENCE","2024-01-07"
"BO-02362","BUS-01054","Siti Dewi Anggraini","1977-06-28","ID","11.27","OTHER_SIGNIFICANT_INFLUENCE","2024-10-23"
"BO-02363","BUS-01054","Oki Lubis","1976-06-20","ID","16.48","VOTING_RIGHTS","2025-04-03"
"BO-02364","BUS-01054","H. Fajar Santoso","1962-03-12","ID","13.17","OTHER_SIGNIFICANT_INFLUENCE","2025-04-12"
"BO-02365","BUS-01055","Eka Gilang Suryadi","1963-08-09","ID","100.00","VOTING_RIGHTS","2025-12-20"
"BO-02366","BUS-01056","Hj. Citra Permana","1968-01-14","ID","39.55","OWNERSHIP","2025-11-26"
"BO-02367","BUS-01056","Lestari Gunawan","1974-03-06","ID","60.45","BOARD_CONTROL","2026-01-05"
"BO-02368","BUS-01057","Kartika Halim","1999-04-13","ID","70.64","OWNERSHIP","2024-11-03"
"BO-02369","BUS-01057","Tono Halim","1984-10-15","ID","29.36","VOTING_RIGHTS","2025-10-18"
"BO-02370","BUS-01058","Dian Maulana","1982-07-23","ID","78.44","BOARD_CONTROL","2024-06-06"
"BO-02371","BUS-01058","Hj. Gita Saputra","1958-05-23","ID","10.95","VOTING_RIGHTS","2024-04-08"
"BO-02372","BUS-01058","Mega Kusuma","1961-01-13","ID","10.49","OWNERSHIP","2024-07-21"
"BO-02373","BUS-01059","Ir. Joko Lubis","1999-09-15","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2026-02-27"
"BO-02374","BUS-01060","Ir. Citra Suryadi","1998-06-06","ID","19.95","OWNERSHIP","2025-03-07"
"BO-02375","BUS-01060","Nanda Hidayat","1992-08-19","ID","32.82","OTHER_SIGNIFICANT_INFLUENCE","2026-02-12"
"BO-02376","BUS-01060","Citra Gita Gunawan","1970-02-18","ID","47.23","VOTING_RIGHTS","2023-12-30"
"BO-02377","BUS-01061","Hj. Vina Pratama","1996-05-25","ID","11.45","BOARD_CONTROL","2024-07-18"
"BO-02378","BUS-01061","Hj. Kartika Gunawan","1987-02-26","ID","34.81","OWNERSHIP","2025-11-27"
"BO-02379","BUS-01061","Tono Lubis","1966-05-08","ID","43.45","VOTING_RIGHTS","2026-01-17"
"BO-02380","BUS-01061","H. Dian Anggraini","1969-09-27","ID","10.29","VOTING_RIGHTS","2025-06-29"
"BO-02381","BUS-01062","Eka Gilang Halim","1968-06-25","ID","39.77","BOARD_CONTROL","2025-12-10"
"BO-02382","BUS-01062","Joko Santoso","1996-06-27","ID","34.13","VOTING_RIGHTS","2024-09-25"
"BO-02383","BUS-01062","Nanda Rahmat Halim","1977-03-15","ID","15.90","OTHER_SIGNIFICANT_INFLUENCE","2025-10-28"
"BO-02384","BUS-01062","Gilang Saputra","1977-10-21","ID","10.20","OTHER_SIGNIFICANT_INFLUENCE","2025-03-25"
"BO-02385","BUS-01063","Gita Ramadhan","1989-10-22","ID","100.00","OWNERSHIP","2024-01-29"
"BO-02386","BUS-01064","Drs. Nanda Nugroho","1958-02-14","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-08-31"
"BO-02387","BUS-01065","Hj. Gita Wijaya","1992-01-27","ID","100.00","VOTING_RIGHTS","2024-04-09"
"BO-02388","BUS-01066","Zahra Sari Saputra","1988-05-15","ID","28.01","OWNERSHIP","2025-06-11"
"BO-02389","BUS-01066","Rina Anggraini","1986-08-04","ID","25.30","OWNERSHIP","2025-05-10"
"BO-02390","BUS-01066","Dian Santoso","1966-08-23","ID","46.69","OTHER_SIGNIFICANT_INFLUENCE","2025-09-26"
"BO-02391","BUS-01067","Drs. Wahyu Wahyu Permana","1990-12-24","ID","78.35","BOARD_CONTROL","2026-02-17"
"BO-02392","BUS-01067","Mega Ramadhan","1979-12-01","ID","11.04","BOARD_CONTROL","2025-09-29"
"BO-02393","BUS-01067","Ayu Siregar","1971-09-02","ID","10.61","OWNERSHIP","2025-06-09"
"BO-02394","BUS-01068","Vina Suryadi","1959-07-18","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2025-12-06"
"BO-02395","BUS-01069","Dra. Putri Kusuma","1978-11-13","ID","80.75","OWNERSHIP","2023-11-06"
"BO-02396","BUS-01069","Wulan Maulana","1971-01-20","ID","10.54","BOARD_CONTROL","2024-11-27"
"BO-02397","BUS-01070","Gilang Siregar","1959-02-26","ID","100.00","BOARD_CONTROL","2025-05-23"
"BO-02398","BUS-01071","Citra Dewi Siregar","1966-05-28","ID","77.41","OTHER_SIGNIFICANT_INFLUENCE","2024-04-18"
"BO-02399","BUS-01071","Gita Pratama","1963-12-17","ID","22.59","VOTING_RIGHTS","2024-10-30"
"BO-02400","BUS-01072","Nanda Hartono","1979-12-21","ID","36.96","OTHER_SIGNIFICANT_INFLUENCE","2023-11-09"
"BO-02401","BUS-01072","Hj. Lestari Halim","1978-06-04","ID","63.04","OTHER_SIGNIFICANT_INFLUENCE","2024-04-28"
"BO-02402","BUS-01073","Hadi Saputra","1972-12-15","ID","37.16","OWNERSHIP","2026-02-06"
"BO-02403","BUS-01073","Ir. Kartika Gunawan","1996-06-20","ID","62.84","OWNERSHIP","2024-09-20"
"BO-02404","BUS-01074","Rahmat Saputra","1969-09-11","ID","29.63","OTHER_SIGNIFICANT_INFLUENCE","2025-09-23"
"BO-02405","BUS-01074","Dra. Anggun Situmorang","1957-02-11","ID","21.54","OTHER_SIGNIFICANT_INFLUENCE","2025-02-18"
"BO-02406","BUS-01074","Umi Putri Setiawan","1997-06-06","ID","48.83","VOTING_RIGHTS","2025-05-20"
"BO-02407","BUS-01075","Wahyu Suryadi","1958-04-24","ID","100.00","OWNERSHIP","2025-10-15"
"BO-02408","BUS-01077","Drs. Eka Bagus Permana","1973-08-18","ID","100.00","OWNERSHIP","2024-03-04"
"BO-02409","BUS-01078","Umi Vina Simatupang","1986-08-05","ID","39.75","VOTING_RIGHTS","2026-02-07"
"BO-02410","BUS-01078","Siti Setiawan","1993-05-21","ID","60.25","OWNERSHIP","2024-02-20"
"BO-02411","BUS-01079","Rahmat Pratama","1980-06-11","ID","49.19","VOTING_RIGHTS","2025-10-08"
"BO-02412","BUS-01079","Dra. Mega Suryadi","1987-05-22","ID","27.17","OTHER_SIGNIFICANT_INFLUENCE","2024-11-19"
"BO-02413","BUS-01079","Hadi Saputra","1977-11-08","ID","12.38","BOARD_CONTROL","2024-08-01"
"BO-02414","BUS-01079","Dra. Dewi Simatupang","1963-11-12","ID","11.26","BOARD_CONTROL","2025-06-27"
"BO-02415","BUS-01080","Hj. Sari Mega Saputra","1955-04-08","ID","21.90","BOARD_CONTROL","2025-10-09"
"BO-02416","BUS-01080","Putri Gunawan","1970-08-05","ID","33.97","BOARD_CONTROL","2025-12-09"
"BO-02417","BUS-01080","Drs. Rahmat Anggraini","1977-09-17","ID","44.13","OTHER_SIGNIFICANT_INFLUENCE","2024-12-30"
"BO-02418","BUS-01081","Mega Setiawan","1966-10-20","ID","66.55","BOARD_CONTROL","2024-06-16"
"BO-02419","BUS-01081","Adi Maulana","1971-07-26","ID","16.92","BOARD_CONTROL","2023-10-20"
"BO-02420","BUS-01081","Siti Anggraini","1978-12-09","ID","16.53","VOTING_RIGHTS","2025-10-03"
"BO-02421","BUS-01082","Gilang Tono Siregar","1965-08-19","ID","100.00","VOTING_RIGHTS","2024-01-04"
"BO-02422","BUS-01083","Ayu Kusuma","1965-02-27","ID","33.09","OWNERSHIP","2025-09-20"
"BO-02423","BUS-01083","Lestari Hartono","1960-11-10","ID","66.91","BOARD_CONTROL","2026-02-06"
"BO-02424","BUS-01084","Bayu Nugroho","1992-08-10","ID","81.55","OWNERSHIP","2025-03-09"
"BO-02425","BUS-01084","Fajar Suryadi","1958-03-10","ID","10.19","OTHER_SIGNIFICANT_INFLUENCE","2023-12-14"
"BO-02426","BUS-01086","Ir. Indah Permana","1968-05-26","ID","43.33","VOTING_RIGHTS","2025-12-31"
"BO-02427","BUS-01086","Dian Gilang Wijaya","1982-09-28","ID","44.06","BOARD_CONTROL","2025-09-30"
"BO-02428","BUS-01086","Bayu Permana","1960-01-11","ID","11.00","OWNERSHIP","2023-11-03"
"BO-02429","BUS-01087","Ir. Cahya Nugroho","1975-04-12","ID","81.64","OWNERSHIP","2025-09-25"
"BO-02430","BUS-01087","Bagus Situmorang","1967-04-15","ID","10.50","VOTING_RIGHTS","2024-03-09"
"BO-02431","BUS-01088","Wahyu Permana","1960-02-24","ID","13.76","OTHER_SIGNIFICANT_INFLUENCE","2026-01-24"
"BO-02432","BUS-01088","Dewi Sari Gunawan","1975-05-02","ID","86.24","VOTING_RIGHTS","2024-02-21"
"BO-02433","BUS-01089","H. Cahya Tono Nugroho","1971-11-28","ID","41.70","OWNERSHIP","2026-03-02"
"BO-02434","BUS-01089","Tono Lubis","1985-07-15","ID","46.42","OTHER_SIGNIFICANT_INFLUENCE","2024-05-25"
"BO-02435","BUS-01089","Hj. Mega Hartono","1968-03-09","ID","10.24","BOARD_CONTROL","2025-01-10"
"BO-02436","BUS-01090","Zahra Santoso","1975-02-25","ID","51.02","VOTING_RIGHTS","2024-06-22"
"BO-02437","BUS-01090","Wahyu Lubis","1983-10-13","ID","13.99","VOTING_RIGHTS","2024-12-09"
"BO-02438","BUS-01090","Ir. Wulan Hartono","1967-03-11","ID","34.99","OWNERSHIP","2024-02-20"
"BO-02439","BUS-01091","Rina Situmorang","1963-05-06","ID","72.15","OTHER_SIGNIFICANT_INFLUENCE","2024-11-17"
"BO-02440","BUS-01091","Zahra Kusuma","1959-02-10","ID","10.32","OTHER_SIGNIFICANT_INFLUENCE","2024-01-08"
"BO-02441","BUS-01091","Anggun Permana","1981-01-27","ID","10.25","VOTING_RIGHTS","2024-06-17"
"BO-02442","BUS-01092","Gita Hartono","1970-02-15","ID","20.39","OTHER_SIGNIFICANT_INFLUENCE","2024-03-20"
"BO-02443","BUS-01092","Drs. Iwan Anggraini","1958-06-10","ID","58.91","BOARD_CONTROL","2025-01-22"
"BO-02444","BUS-01092","Eka Anggraini","1990-06-04","ID","10.41","OWNERSHIP","2024-10-03"
"BO-02445","BUS-01092","Eka Santoso","1960-10-04","ID","10.29","VOTING_RIGHTS","2025-02-13"
"BO-02446","BUS-01093","Dra. Vina Permana","1968-10-15","ID","100.00","BOARD_CONTROL","2023-11-18"
"BO-02447","BUS-01094","H. Dian Pratama","1999-09-06","ID","25.52","OTHER_SIGNIFICANT_INFLUENCE","2025-10-26"
"BO-02448","BUS-01094","Dra. Kartika Suryadi","1992-01-05","ID","18.89","OTHER_SIGNIFICANT_INFLUENCE","2025-09-10"
"BO-02449","BUS-01094","Anggun Hidayat","1976-04-23","ID","55.59","OWNERSHIP","2026-01-20"
"BO-02450","BUS-01095","Dra. Dewi Indah Halim","1957-08-06","ID","78.35","OTHER_SIGNIFICANT_INFLUENCE","2025-05-03"
"BO-02451","BUS-01095","Dewi Siti Kusuma","1992-08-26","ID","10.66","OWNERSHIP","2024-04-28"
"BO-02452","BUS-01095","Wahyu Dian Kusuma","1972-04-05","ID","10.41","BOARD_CONTROL","2025-09-14"
"BO-02453","BUS-01096","H. Adi Santoso","1978-01-16","ID","55.65","OTHER_SIGNIFICANT_INFLUENCE","2024-09-08"
"BO-02454","BUS-01096","Fajar Simatupang","1964-04-16","ID","29.68","VOTING_RIGHTS","2024-09-12"
"BO-02455","BUS-01096","Yuda Wahyu Lubis","1989-08-27","ID","14.67","VOTING_RIGHTS","2024-02-05"
"BO-02456","BUS-01097","Nanda Iwan Kusuma","1988-04-08","ID","15.11","OTHER_SIGNIFICANT_INFLUENCE","2025-02-22"
"BO-02457","BUS-01097","Cahya Siregar","1977-02-11","ID","40.58","OTHER_SIGNIFICANT_INFLUENCE","2024-04-28"
"BO-02458","BUS-01097","H. Rahmat Cahya Saputra","1976-08-22","ID","44.31","BOARD_CONTROL","2025-07-13"
"BO-02459","BUS-01098","Drs. Rahmat Simatupang","1962-02-24","ID","22.34","OTHER_SIGNIFICANT_INFLUENCE","2026-02-03"
"BO-02460","BUS-01098","Adi Ramadhan","1958-10-08","ID","77.66","OTHER_SIGNIFICANT_INFLUENCE","2025-02-06"
"BO-02461","BUS-01099","Ir. Putri Wijaya","1995-10-17","ID","68.61","BOARD_CONTROL","2023-11-29"
"BO-02462","BUS-01099","Siti Dewi Siregar","1997-12-27","ID","20.72","OTHER_SIGNIFICANT_INFLUENCE","2025-11-26"
"BO-02463","BUS-01099","Indah Wijaya","1978-02-17","ID","10.59","VOTING_RIGHTS","2024-07-10"
"BO-02464","BUS-01100","Gilang Suryadi","1964-12-22","ID","63.88","OWNERSHIP","2025-01-27"
"BO-02465","BUS-01100","Anggun Wijaya","1979-01-03","ID","15.09","OWNERSHIP","2026-01-20"
"BO-02466","BUS-01100","Hj. Anggun Setiawan","1976-06-13","ID","10.24","BOARD_CONTROL","2025-09-15"
"BO-02467","BUS-01100","Ir. Tono Simatupang","1967-06-24","ID","10.79","VOTING_RIGHTS","2025-10-27"
"BO-02468","BUS-01101","Ir. Putri Kusuma","1998-01-20","ID","100.00","OWNERSHIP","2025-11-13"
"BO-02469","BUS-01102","Ir. Nanda Halim","1992-01-14","ID","89.29","VOTING_RIGHTS","2025-11-17"
"BO-02470","BUS-01102","Wahyu Tono Permana","1964-12-15","ID","10.36","OWNERSHIP","2025-06-24"
"BO-02471","BUS-01103","Drs. Bayu Kusuma","1963-07-09","ID","22.83","BOARD_CONTROL","2024-06-20"
"BO-02472","BUS-01103","Nanda Siregar","1957-09-11","ID","49.80","BOARD_CONTROL","2025-03-05"
"BO-02473","BUS-01103","Mega Santoso","1982-06-15","ID","27.37","VOTING_RIGHTS","2026-01-10"
"BO-02474","BUS-01104","Zahra Lubis","1975-09-19","ID","26.29","OTHER_SIGNIFICANT_INFLUENCE","2026-01-06"
"BO-02475","BUS-01104","Dian Nanda Suryadi","1964-06-28","ID","22.56","VOTING_RIGHTS","2026-02-08"
"BO-02476","BUS-01104","Ir. Fajar Suryadi","1964-02-16","ID","35.30","OTHER_SIGNIFICANT_INFLUENCE","2024-02-06"
"BO-02477","BUS-01104","Hj. Vina Permana","1963-06-22","ID","15.85","OTHER_SIGNIFICANT_INFLUENCE","2023-10-20"
"BO-02478","BUS-01105","Anggun Lubis","1967-02-13","ID","45.61","OTHER_SIGNIFICANT_INFLUENCE","2024-11-20"
"BO-02479","BUS-01105","Tono Anggraini","1976-08-22","ID","54.39","OWNERSHIP","2025-03-29"
"BO-02480","BUS-01106","Mega Ramadhan","1990-12-28","ID","52.87","OWNERSHIP","2024-08-06"
"BO-02481","BUS-01106","Ir. Anggun Saputra","1964-12-07","ID","20.94","OWNERSHIP","2025-12-11"
"BO-02482","BUS-01106","Ir. Dian Simatupang","1975-04-09","ID","26.19","BOARD_CONTROL","2025-09-22"
"BO-02483","BUS-01107","Drs. Adi Wijaya","1972-11-21","ID","58.10","OTHER_SIGNIFICANT_INFLUENCE","2024-09-07"
"BO-02484","BUS-01107","Fajar Rahmat Hidayat","1981-02-26","ID","18.83","BOARD_CONTROL","2025-06-19"
"BO-02485","BUS-01107","Drs. Rahmat Lubis","1990-03-20","ID","10.03","VOTING_RIGHTS","2026-01-14"
"BO-02486","BUS-01107","Ayu Hidayat","1961-12-06","ID","13.04","BOARD_CONTROL","2025-07-05"
"BO-02487","BUS-01108","Hj. Putri Setiawan","1958-04-17","ID","100.00","OWNERSHIP","2024-05-31"
"BO-02488","BUS-01109","Ir. Rina Suryadi","1966-02-20","ID","84.56","OTHER_SIGNIFICANT_INFLUENCE","2024-04-04"
"BO-02489","BUS-01109","Ir. Citra Rina Simatupang","1960-12-19","ID","10.95","VOTING_RIGHTS","2024-04-01"
"BO-02490","BUS-01110","Rina Indah Santoso","1966-06-20","ID","28.65","OWNERSHIP","2026-02-21"
"BO-02491","BUS-01110","Dian Dian Saputra","1997-09-19","ID","36.44","OTHER_SIGNIFICANT_INFLUENCE","2024-11-14"
"BO-02492","BUS-01110","Ir. Ayu Zahra Nugroho","1998-10-26","ID","34.91","VOTING_RIGHTS","2025-08-22"
"BO-02493","BUS-01111","Drs. Nanda Rahmat Ramadhan","1992-06-12","ID","15.84","OWNERSHIP","2024-05-18"
"BO-02494","BUS-01111","Hj. Zahra Hartono","1969-12-08","ID","17.95","BOARD_CONTROL","2024-09-22"
"BO-02495","BUS-01111","Hj. Anggun Pratama","1956-12-03","ID","32.88","OWNERSHIP","2024-12-03"
"BO-02496","BUS-01111","Ir. Eka Lubis","1998-12-09","ID","33.33","OTHER_SIGNIFICANT_INFLUENCE","2024-02-13"
"BO-02497","BUS-01112","Ir. Gilang Simatupang","1960-09-17","ID","13.87","OWNERSHIP","2023-12-14"
"BO-02498","BUS-01112","Dra. Vina Hartono","1991-01-07","ID","71.15","OWNERSHIP","2024-12-21"
"BO-02499","BUS-01112","Dra. Indah Santoso","1966-06-23","ID","10.43","OTHER_SIGNIFICANT_INFLUENCE","2025-10-26"
"BO-02500","BUS-01113","Siti Sari Wijaya","1976-03-22","ID","73.46","VOTING_RIGHTS","2025-07-02"
"BO-02501","BUS-01113","Ir. Putri Permana","1959-02-13","ID","15.61","BOARD_CONTROL","2025-06-02"
"BO-02502","BUS-01113","Indah Hartono","1980-06-25","ID","10.96","OWNERSHIP","2024-08-04"
"BO-02503","BUS-01114","Hadi Wijaya","1971-07-26","ID","12.61","OWNERSHIP","2025-04-09"
"BO-02504","BUS-01114","Hj. Wulan Ramadhan","1980-01-01","ID","14.45","OTHER_SIGNIFICANT_INFLUENCE","2025-02-12"
"BO-02505","BUS-01114","Yuda Hidayat","1988-03-27","ID","72.94","VOTING_RIGHTS","2024-06-22"
"BO-02506","BUS-01116","Drs. Fajar Eka Suryadi","1989-07-19","ID","17.51","BOARD_CONTROL","2025-08-14"
"BO-02507","BUS-01116","Bagus Setiawan","1990-09-26","ID","45.33","VOTING_RIGHTS","2025-06-05"
"BO-02508","BUS-01116","Siti Putri Kusuma","1965-04-19","ID","37.16","OTHER_SIGNIFICANT_INFLUENCE","2025-03-24"
"BO-02509","BUS-01117","Umi Saputra","1978-08-17","ID","18.11","BOARD_CONTROL","2025-04-11"
"BO-02510","BUS-01117","Dra. Gita Halim","1959-12-18","ID","81.89","BOARD_CONTROL","2023-11-06"
"BO-02511","BUS-01118","Putri Halim","1974-06-06","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-10-08"
"BO-02512","BUS-01119","Umi Simatupang","1989-04-24","ID","30.85","OTHER_SIGNIFICANT_INFLUENCE","2026-01-09"
"BO-02513","BUS-01119","Siti Permana","1962-12-09","ID","34.83","OTHER_SIGNIFICANT_INFLUENCE","2024-08-25"
"BO-02514","BUS-01119","Drs. Fajar Situmorang","1975-12-25","ID","34.32","VOTING_RIGHTS","2024-12-19"
"BO-02515","BUS-01120","Dra. Putri Pratama","1958-10-08","ID","54.13","OWNERSHIP","2024-07-16"
"BO-02516","BUS-01120","Umi Maulana","1998-08-25","ID","13.25","OWNERSHIP","2024-09-15"
"BO-02517","BUS-01120","H. Iwan Simatupang","1985-12-13","ID","32.62","OTHER_SIGNIFICANT_INFLUENCE","2025-09-05"
"BO-02518","BUS-01121","Drs. Rahmat Halim","1969-06-26","ID","60.97","VOTING_RIGHTS","2023-12-30"
"BO-02519","BUS-01121","Citra Citra Permana","1977-05-03","ID","26.96","BOARD_CONTROL","2023-10-15"
"BO-02520","BUS-01121","Wahyu Lubis","1958-05-17","ID","12.07","BOARD_CONTROL","2026-03-01"
"BO-02521","BUS-01122","Ayu Kusuma","1969-04-15","ID","48.54","OTHER_SIGNIFICANT_INFLUENCE","2023-12-14"
"BO-02522","BUS-01122","Ir. Fajar Situmorang","1976-07-05","ID","51.46","BOARD_CONTROL","2024-04-28"
"BO-02523","BUS-01123","Drs. Bayu Anggraini","1981-01-06","ID","100.00","VOTING_RIGHTS","2025-05-24"
"BO-02524","BUS-01124","Lestari Gunawan","1964-04-12","ID","49.04","OTHER_SIGNIFICANT_INFLUENCE","2024-02-12"
"BO-02525","BUS-01124","Indah Gunawan","1997-01-25","ID","50.96","OTHER_SIGNIFICANT_INFLUENCE","2025-08-06"
"BO-02526","BUS-01125","H. Tono Maulana","1986-09-23","ID","40.12","OTHER_SIGNIFICANT_INFLUENCE","2023-12-24"
"BO-02527","BUS-01125","Sari Sari Ramadhan","1959-05-10","ID","10.55","BOARD_CONTROL","2024-10-23"
"BO-02528","BUS-01125","Drs. Nanda Hidayat","1987-09-18","ID","49.33","VOTING_RIGHTS","2025-02-24"
"BO-02529","BUS-01126","Vina Maulana","1967-10-08","ID","100.00","BOARD_CONTROL","2024-08-25"
"BO-02530","BUS-01127","Dra. Ayu Suryadi","1978-11-28","ID","73.32","OWNERSHIP","2025-12-10"
"BO-02531","BUS-01127","Dra. Putri Wulan Situmorang","1962-09-01","ID","13.47","VOTING_RIGHTS","2025-09-19"
"BO-02532","BUS-01127","Fajar Setiawan","1989-04-21","ID","10.19","BOARD_CONTROL","2025-04-25"
"BO-02533","BUS-01128","Iwan Ramadhan","1961-02-17","ID","56.87","BOARD_CONTROL","2023-12-29"
"BO-02534","BUS-01128","Wulan Wijaya","1962-07-21","ID","13.83","OWNERSHIP","2024-04-01"
"BO-02535","BUS-01128","Ir. Sari Santoso","1987-08-18","ID","10.60","OWNERSHIP","2025-08-27"
"BO-02536","BUS-01128","Dra. Wulan Hidayat","1967-12-11","ID","18.70","VOTING_RIGHTS","2025-03-16"
"BO-02537","BUS-01129","Nanda Halim","1990-09-24","ID","28.07","OTHER_SIGNIFICANT_INFLUENCE","2024-01-01"
"BO-02538","BUS-01129","Drs. Eka Saputra","1958-07-23","ID","20.13","OWNERSHIP","2025-01-27"
"BO-02539","BUS-01129","Indah Ramadhan","1997-10-08","ID","51.80","VOTING_RIGHTS","2024-02-27"
"BO-02540","BUS-01130","Hj. Anggun Halim","1973-02-16","ID","63.69","OTHER_SIGNIFICANT_INFLUENCE","2024-01-18"
"BO-02541","BUS-01130","Bagus Cahya Hidayat","1958-06-17","ID","23.93","OWNERSHIP","2023-12-03"
"BO-02542","BUS-01130","H. Oki Wahyu Santoso","1958-10-01","ID","10.30","OTHER_SIGNIFICANT_INFLUENCE","2025-08-14"
"BO-02543","BUS-01131","Dra. Indah Vina Permana","1975-08-24","ID","57.75","OWNERSHIP","2023-10-31"
"BO-02544","BUS-01131","Dra. Dewi Gunawan","1994-01-06","ID","42.25","OWNERSHIP","2025-05-03"
"BO-02545","BUS-01132","Hj. Mega Mega Lubis","1999-01-06","ID","13.81","BOARD_CONTROL","2025-10-31"
"BO-02546","BUS-01132","Hj. Mega Kusuma","1980-12-20","ID","86.19","VOTING_RIGHTS","2025-10-21"
"BO-02547","BUS-01133","Ir. Gita Kusuma","1979-08-13","ID","87.78","OTHER_SIGNIFICANT_INFLUENCE","2023-12-21"
"BO-02548","BUS-01133","Mega Kusuma","1997-07-21","ID","10.98","OTHER_SIGNIFICANT_INFLUENCE","2025-03-19"
"BO-02549","BUS-01134","Rahmat Cahya Kusuma","1968-10-09","ID","11.74","OTHER_SIGNIFICANT_INFLUENCE","2024-05-06"
"BO-02550","BUS-01134","Ayu Dewi Ramadhan","1965-02-13","ID","88.26","OTHER_SIGNIFICANT_INFLUENCE","2024-12-26"
"BO-02551","BUS-01135","Iwan Halim","1995-04-04","ID","11.45","OWNERSHIP","2025-02-13"
"BO-02552","BUS-01135","Ir. Rina Anggraini","1971-11-07","ID","36.42","OWNERSHIP","2023-11-10"
"BO-02553","BUS-01135","Sari Rina Permana","1958-02-01","ID","52.13","OTHER_SIGNIFICANT_INFLUENCE","2024-05-27"
"BO-02554","BUS-01136","Ir. Iwan Hidayat","1968-04-18","ID","34.25","OTHER_SIGNIFICANT_INFLUENCE","2024-01-29"
"BO-02555","BUS-01136","Ir. Bagus Rahmat Maulana","1966-09-09","ID","65.75","OWNERSHIP","2025-07-06"
"BO-02556","BUS-01137","Drs. Bayu Pratama","1994-12-06","ID","55.32","VOTING_RIGHTS","2024-11-15"
"BO-02557","BUS-01137","Ir. Fajar Santoso","1985-03-25","ID","19.32","OTHER_SIGNIFICANT_INFLUENCE","2026-02-04"
"BO-02558","BUS-01137","Drs. Hadi Situmorang","1993-04-11","ID","12.02","OWNERSHIP","2023-12-18"
"BO-02559","BUS-01137","Dra. Anggun Hidayat","1960-06-10","ID","13.34","OTHER_SIGNIFICANT_INFLUENCE","2024-03-25"
"BO-02560","BUS-01138","Kartika Anggraini","1968-08-10","ID","100.00","OWNERSHIP","2026-02-19"
"BO-02561","BUS-01140","Dra. Putri Lubis","1984-10-26","ID","52.12","OTHER_SIGNIFICANT_INFLUENCE","2024-05-24"
"BO-02562","BUS-01140","Lestari Gita Wijaya","1991-08-08","ID","47.88","BOARD_CONTROL","2025-01-27"
"BO-02563","BUS-01141","Citra Hartono","1974-05-20","ID","58.17","OTHER_SIGNIFICANT_INFLUENCE","2025-05-07"
"BO-02564","BUS-01141","Ir. Wahyu Kusuma","1962-08-23","ID","21.09","VOTING_RIGHTS","2025-04-06"
"BO-02565","BUS-01141","Eka Santoso","1972-04-21","ID","20.74","OWNERSHIP","2024-03-08"
"BO-02566","BUS-01142","Ir. Ayu Siregar","1973-06-11","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-08-26"
"BO-02567","BUS-01143","Ir. Rahmat Halim","1966-09-18","ID","11.64","BOARD_CONTROL","2024-11-07"
"BO-02568","BUS-01143","Eka Simatupang","1960-09-23","ID","23.47","BOARD_CONTROL","2025-08-20"
"BO-02569","BUS-01143","Mega Pratama","1985-06-08","ID","64.89","VOTING_RIGHTS","2024-05-26"
"BO-02570","BUS-01144","Hj. Vina Suryadi","1995-05-21","ID","100.00","BOARD_CONTROL","2024-03-28"
"BO-02571","BUS-01145","Sari Nugroho","1971-04-13","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-05-10"
"BO-02572","BUS-01146","H. Oki Dian Kusuma","1992-08-23","ID","17.55","OWNERSHIP","2025-06-24"
"BO-02573","BUS-01146","Rina Siti Kusuma","1963-09-25","ID","27.92","OTHER_SIGNIFICANT_INFLUENCE","2024-03-10"
"BO-02574","BUS-01146","Wulan Zahra Permana","1983-04-13","ID","36.88","OWNERSHIP","2025-08-20"
"BO-02575","BUS-01146","Hj. Siti Saputra","1994-12-12","ID","17.65","OTHER_SIGNIFICANT_INFLUENCE","2024-04-19"
