"list_record_id","list_type","primary_name","aliases","date_of_birth","nationality","country","position_or_role","note"
"WL-01982","PEP_SYNTHETIC","Putri Rina Permana","","1992-08-02","SA","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01983","PEP_SYNTHETIC","Wulan Permana","","1987-05-15","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01984","PEP_SYNTHETIC","Wahyu Pratama","Wehyu Pratama","1960-09-26","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01985","SANCTIONS_SYNTHETIC","Dra. Zahra Suryadi","","1958-09-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-01986","PEP_SYNTHETIC","Hj. Anggun Santoso","","1959-12-16","AE","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01987","PEP_SYNTHETIC","Gilang Permana","","1952-02-08","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01988","PEP_SYNTHETIC","Ir. Ayu Ramadhan","","1956-02-23","AU","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01989","PEP_SYNTHETIC","Ir. Oki Permana","","1960-04-12","SA","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01990","PEP_SYNTHETIC","Drs. Bayu Adi Situmorang","Drs. Beyu Adi Situmorang","1992-10-17","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01991","PEP_SYNTHETIC","Ir. Siti Pratama","Ir. Siti Pretama","1983-06-28","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01992","SANCTIONS_SYNTHETIC","Kartika Citra Setiawan","Kertika Citra Setiawan","","SG","ID","","Synthetic record; not derived from any real list."
"WL-01993","PEP_SYNTHETIC","Dewi Pratama","Dewi Pretama","1995-10-11","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01994","PEP_SYNTHETIC","Lestari Situmorang","Lesteri Situmorang","1985-04-24","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01995","INTERNAL_WATCH","Citra Hidayat","Citre Hidayat","1981-04-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-01996","PEP_SYNTHETIC","Kartika Gunawan","","1991-01-19","SG","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01997","PEP_SYNTHETIC","Siti Saputra","","1986-08-11","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01998","PEP_SYNTHETIC","Wulan Siti Ramadhan","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01999","SANCTIONS_SYNTHETIC","Wahyu Halim","","1962-03-06","ID","ID","","Synthetic record; not derived from any real list."
"WL-02000","PEP_SYNTHETIC","Cahya Saputra","","","KR","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02001","SANCTIONS_SYNTHETIC","Rahmat Nugroho","","1970-07-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-02002","SANCTIONS_SYNTHETIC","Hj. Kartika Wijaya","Hj. Kertika Wijaya","1998-10-13","ID","ID","","Synthetic record; not derived from any real list."
"WL-02003","SANCTIONS_SYNTHETIC","Kartika Nugroho","","1985-11-26","ID","ID","","Synthetic record; not derived from any real list."
"WL-02004","PEP_SYNTHETIC","Ir. Gita Nugroho","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02005","PEP_SYNTHETIC","Drs. Rahmat Hartono","","1969-07-16","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02006","PEP_SYNTHETIC","Rina Suryadi","","1961-09-12","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02007","INTERNAL_WATCH","Ir. Siti Situmorang","","1962-12-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-02008","SANCTIONS_SYNTHETIC","Tono Simatupang","Tono Simetupang","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02009","INTERNAL_WATCH","Fajar Joko Pratama","Fejar Joko Pratama","1956-12-25","ID","ID","","Synthetic record; not derived from any real list."
"WL-02010","PEP_SYNTHETIC","Siti Maulana","Siti Meulana","1988-01-10","JP","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02011","INTERNAL_WATCH","Dewi Citra Simatupang","","1964-10-04","ID","ID","","Synthetic record; not derived from any real list."
"WL-02012","INTERNAL_WATCH","Umi Setiawan","","1992-03-10","ID","ID","","Synthetic record; not derived from any real list."
"WL-02013","PEP_SYNTHETIC","Ir. Gilang Dian Anggraini","","","AE","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02014","INTERNAL_WATCH","Ayu Hidayat","Ayu Hideyat","1979-06-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-02015","PEP_SYNTHETIC","Indah Lubis","Indeh Lubis","","MY","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02016","PEP_SYNTHETIC","Ir. Yuda Lubis","","1989-04-09","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02017","SANCTIONS_SYNTHETIC","Cahya Dian Wijaya","Cehya Dian Wijaya","1971-11-05","ID","ID","","Synthetic record; not derived from any real list."
"WL-02018","SANCTIONS_SYNTHETIC","Oki Gunawan","","1960-06-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-02019","PEP_SYNTHETIC","Wulan Santoso","","","AU","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02020","PEP_SYNTHETIC","Hadi Lubis","","1993-06-18","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02021","SANCTIONS_SYNTHETIC","Tono Bayu Hidayat","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02022","PEP_SYNTHETIC","Ir. Iwan Iwan Siregar","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02023","PEP_SYNTHETIC","Dra. Lestari Situmorang","","1991-04-26","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02024","PEP_SYNTHETIC","Joko Permana","Joko Permena","1996-09-07","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02025","INTERNAL_WATCH","Dra. Indah Simatupang","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02026","PEP_SYNTHETIC","Ir. Hadi Permana","","1952-03-14","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02027","PEP_SYNTHETIC","Dra. Vina Suryadi","","1955-05-11","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02028","SANCTIONS_SYNTHETIC","Ir. Nanda Situmorang","Ir. Nenda Situmorang","1988-07-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-02029","INTERNAL_WATCH","Wahyu Hartono","Wehyu Hartono","1998-05-23","HK","ID","","Synthetic record; not derived from any real list."
"WL-02030","SANCTIONS_SYNTHETIC","Dewi Gunawan","","","AE","ID","","Synthetic record; not derived from any real list."
"WL-02031","PEP_SYNTHETIC","Putri Wijaya","","1978-02-07","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02032","INTERNAL_WATCH","Drs. Rahmat Wahyu Ramadhan","Drs. Rehmat Wahyu Ramadhan","","US","ID","","Synthetic record; not derived from any real list."
"WL-02033","SANCTIONS_SYNTHETIC","Dra. Kartika Citra Permana","Dre. Kartika Citra Permana","1957-01-16","ID","ID","","Synthetic record; not derived from any real list."
"WL-02034","SANCTIONS_SYNTHETIC","Drs. Bayu Wijaya","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02035","INTERNAL_WATCH","Oki Ramadhan","Oki Remadhan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02036","PEP_SYNTHETIC","Ir. Gilang Pratama","","1989-12-09","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02037","INTERNAL_WATCH","Siti Setiawan","Siti Setiewan","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02038","PEP_SYNTHETIC","Drs. Tono Adi Gunawan","Drs. Tono Adi Gunewan","1986-10-13","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02039","SANCTIONS_SYNTHETIC","Dra. Siti Mega Hidayat","","","SA","ID","","Synthetic record; not derived from any real list."
"WL-02040","PEP_SYNTHETIC","Nanda Situmorang","","1967-05-07","HK","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02041","SANCTIONS_SYNTHETIC","Indah Ramadhan","","","KR","ID","","Synthetic record; not derived from any real list."
"WL-02042","SANCTIONS_SYNTHETIC","Sari Permana","Seri Permana","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02043","PEP_SYNTHETIC","Ir. Citra Gunawan","","","NL","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02044","PEP_SYNTHETIC","Eka Cahya Santoso","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02045","PEP_SYNTHETIC","H. Hadi Kusuma","","1981-03-05","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02046","SANCTIONS_SYNTHETIC","Ir. Dewi Pratama","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02047","SANCTIONS_SYNTHETIC","Umi Lubis","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02048","SANCTIONS_SYNTHETIC","Hj. Lestari Wijaya","","1985-03-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-02049","PEP_SYNTHETIC","Adi Situmorang","","1957-02-25","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02050","PEP_SYNTHETIC","Mega Halim","","1990-08-15","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02051","SANCTIONS_SYNTHETIC","Bagus Pratama","","1996-10-16","ID","ID","","Synthetic record; not derived from any real list."
"WL-02052","PEP_SYNTHETIC","Joko Lubis","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02053","SANCTIONS_SYNTHETIC","Oki Rahmat Lubis","Oki Rehmat Lubis","1972-05-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-02054","PEP_SYNTHETIC","H. Tono Kusuma","","1970-10-24","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02055","SANCTIONS_SYNTHETIC","Drs. Nanda Wijaya","Drs. Nenda Wijaya","1959-12-05","ID","ID","","Synthetic record; not derived from any real list."
"WL-02056","SANCTIONS_SYNTHETIC","Ir. Anggun Situmorang","Ir. Anggun Situmoreng","1993-05-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-02057","PEP_SYNTHETIC","Ir. Mega Wulan Suryadi","","1993-11-23","MY","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02058","PEP_SYNTHETIC","Ir. Iwan Suryadi","Ir. Iwen Suryadi","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02059","PEP_SYNTHETIC","Gita Suryadi","","1978-03-22","HK","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02060","PEP_SYNTHETIC","H. Tono Gunawan","H. Tono Gunewan","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02061","PEP_SYNTHETIC","Oki Bagus Siregar","","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02062","PEP_SYNTHETIC","Rina Ramadhan","Rine Ramadhan","1985-10-18","HK","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02063","INTERNAL_WATCH","Zahra Hartono","","1977-02-15","JP","ID","","Synthetic record; not derived from any real list."
"WL-02064","SANCTIONS_SYNTHETIC","Oki Maulana","Oki Meulana","1994-07-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-02065","SANCTIONS_SYNTHETIC","Drs. Eka Tono Saputra","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02066","PEP_SYNTHETIC","Hj. Ayu Indah Maulana","","1954-12-19","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02067","SANCTIONS_SYNTHETIC","Dra. Vina Wijaya","Dre. Vina Wijaya","","ID","ID","","Synthetic record; not derived from any real list."
"WL-02068","PEP_SYNTHETIC","Tono Hartono","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02069","SANCTIONS_SYNTHETIC","Drs. Eka Setiawan","","1989-12-16","HK","ID","","Synthetic record; not derived from any real list."
"WL-02070","PEP_SYNTHETIC","Bagus Anggraini","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02071","SANCTIONS_SYNTHETIC","Dewi Anggun Anggraini","Dewi Anggun Anggreini","1964-11-09","ID","ID","","Synthetic record; not derived from any real list."
"WL-02072","PEP_SYNTHETIC","Ir. Wulan Putri Siregar","","1990-08-21","KR","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02073","PEP_SYNTHETIC","Putri Kartika Hartono","Putri Kertika Hartono","1967-08-20","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02074","PEP_SYNTHETIC","Lestari Vina Setiawan","Lesteri Vina Setiawan","1990-01-20","US","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02075","PEP_SYNTHETIC","Iwan Bayu Halim","","","NL","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02076","PEP_SYNTHETIC","Kartika Nugroho","","1960-02-10","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02077","PEP_SYNTHETIC","Rahmat Oki Ramadhan","","1984-10-05","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02078","PEP_SYNTHETIC","Gita Mega Setiawan","","1975-12-20","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02079","PEP_SYNTHETIC","Wulan Halim","","1960-02-09","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02080","PEP_SYNTHETIC","Siti Wijaya","","1977-07-07","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02081","INTERNAL_WATCH","Hj. Mega Nugroho","Hj. Mege Nugroho","1995-04-07","ID","ID","","Synthetic record; not derived from any real list."
"WL-02082","PEP_SYNTHETIC","Dian Gunawan","Dien Gunawan","1983-04-19","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02083","PEP_SYNTHETIC","Joko Wijaya","","1967-09-03","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02084","SANCTIONS_SYNTHETIC","Ir. Hadi Eka Ramadhan","","1955-09-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-02085","INTERNAL_WATCH","Rahmat Halim","","1967-10-05","KR","ID","","Synthetic record; not derived from any real list."
"WL-02086","PEP_SYNTHETIC","Dra. Vina Anggraini","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02087","SANCTIONS_SYNTHETIC","Wulan Nugroho","Wulen Nugroho","1996-09-08","AU","ID","","Synthetic record; not derived from any real list."
"WL-02088","PEP_SYNTHETIC","Vina Ramadhan","Vine Ramadhan","1955-09-23","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02089","PEP_SYNTHETIC","Sari Umi Simatupang","","1990-02-15","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02090","SANCTIONS_SYNTHETIC","Siti Ayu Anggraini","","1992-07-15","KR","ID","","Synthetic record; not derived from any real list."
"WL-02091","PEP_SYNTHETIC","Hj. Putri Vina Ramadhan","","1984-10-22","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02092","PEP_SYNTHETIC","Siti Lubis","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02093","SANCTIONS_SYNTHETIC","Hj. Dewi Dewi Saputra","Hj. Dewi Dewi Seputra","1968-04-08","ID","ID","","Synthetic record; not derived from any real list."
"WL-02094","INTERNAL_WATCH","Ir. Bayu Rahmat Santoso","","1959-03-22","AE","ID","","Synthetic record; not derived from any real list."
"WL-02095","INTERNAL_WATCH","H. Dian Setiawan","H. Dien Setiawan","1979-01-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-02096","SANCTIONS_SYNTHETIC","Dra. Mega Halim","","1987-02-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-02097","PEP_SYNTHETIC","H. Hadi Suryadi","","1956-11-23","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-02098","PEP_SYNTHETIC","Drs. Bagus Simatupang","","1958-05-28","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-02099","PEP_SYNTHETIC","H. Bagus Kusuma","","1959-12-02","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-02100","PEP_SYNTHETIC","Dra. Mega Siti Simatupang","Dre. Mega Siti Simatupang","1967-06-19","AE","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-02101","SANCTIONS_SYNTHETIC","Ir. Indah Suryadi","Ir. Indeh Suryadi","1992-09-13","ID","ID","","Synthetic record; not derived from any real list."
"WL-02102","PEP_SYNTHETIC","Zahra Ramadhan","","","US","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-02103","PEP_SYNTHETIC","Hadi Simatupang","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
